Source_ID,Platform,Raw_Text,Cleaned_Text,Timestamp,Data_Type
GRP-BILI-DM-BV1D5411c79s-007139,bilibili,1111111,1111111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007140,bilibili,这个西装！！链接！,这个西装！链接！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007141,bilibili,1000,1000,,danmaku
GRP-BILI-DM-BV1D5411c79s-007142,bilibili,这个好牛,这个好牛,,danmaku
GRP-BILI-DM-BV1D5411c79s-007143,bilibili,1,1,,danmaku
GRP-BILI-DM-BV1D5411c79s-007144,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007145,bilibili,林姐牛B,林姐牛B,,danmaku
GRP-BILI-DM-BV1D5411c79s-007146,bilibili,我是地理老师,我是地理老师,,danmaku
GRP-BILI-DM-BV1D5411c79s-007147,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007148,bilibili,这个好看！！,这个好看！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007149,bilibili,2,2,,danmaku
GRP-BILI-DM-BV1D5411c79s-007150,bilibili,哈哈哈哈哈这个,哈哈哈哈哈这个,,danmaku
GRP-BILI-DM-BV1D5411c79s-007151,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007152,bilibili,最佳,最佳,,danmaku
GRP-BILI-DM-BV1D5411c79s-007153,bilibili,可可可,可可可,,danmaku
GRP-BILI-DM-BV1D5411c79s-007154,bilibili,111222,111222,,danmaku
GRP-BILI-DM-BV1D5411c79s-007155,bilibili,想看！！！！！！,想看！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007156,bilibili,11111111,11111111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007157,bilibili,牛,牛,,danmaku
GRP-BILI-DM-BV1D5411c79s-007158,bilibili,100,100,,danmaku
GRP-BILI-DM-BV1D5411c79s-007159,bilibili,卧槽,卧槽,,danmaku
GRP-BILI-DM-BV1D5411c79s-007160,bilibili,为什么不直接买素马甲！！,为什么不直接买素马甲！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007161,bilibili,6666666,6666666,,danmaku
GRP-BILI-DM-BV1D5411c79s-007162,bilibili,100,100,,danmaku
GRP-BILI-DM-BV1D5411c79s-007163,bilibili,求这里的bgm！～,求这里的bgm！～,,danmaku
GRP-BILI-DM-BV1D5411c79s-007164,bilibili,好的妈妈,好的妈妈,,danmaku
GRP-BILI-DM-BV1D5411c79s-007165,bilibili,绝,绝,,danmaku
GRP-BILI-DM-BV1D5411c79s-007166,bilibili,111111,111111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007167,bilibili,1111111,1111111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007168,bilibili,来了来了,来了来了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007169,bilibili,感觉再搭个帽子会好看,感觉再搭个帽子会好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007170,bilibili,peaches！,peaches！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007171,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007172,bilibili,林姐牛逼！,林姐牛逼！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007173,bilibili,111,111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007174,bilibili,我以后就跟你穿衣服了呜呜,我以后就跟你穿衣服了呜呜,,danmaku
GRP-BILI-DM-BV1D5411c79s-007175,bilibili,你好会啊,你好会啊,,danmaku
GRP-BILI-DM-BV1D5411c79s-007176,bilibili,111111,111111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007177,bilibili,1,1,,danmaku
GRP-BILI-DM-BV1D5411c79s-007178,bilibili,林姐你真的牛壁,林姐你真的牛壁,,danmaku
GRP-BILI-DM-BV1D5411c79s-007179,bilibili,怎么没有弹幕,怎么没有弹幕,,danmaku
GRP-BILI-DM-BV1D5411c79s-007180,bilibili,9,9,,danmaku
GRP-BILI-DM-BV1D5411c79s-007181,bilibili,啊啊啊啊太好看了100分,啊啊啊啊太好看了100分,,danmaku
GRP-BILI-DM-BV1D5411c79s-007182,bilibili,一百亿！！！,一百亿！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007183,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007184,bilibili,搭西装真的好好看,搭西装真的好好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007185,bilibili,抹胸,抹胸,,danmaku
GRP-BILI-DM-BV1D5411c79s-007186,bilibili,8,8,,danmaku
GRP-BILI-DM-BV1D5411c79s-007187,bilibili,全部满分！,全部满分！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007188,bilibili,谁见了不喊声美女,谁见了不喊声美女,,danmaku
GRP-BILI-DM-BV1D5411c79s-007189,bilibili,林姐绝了绝了绝了,林姐绝了绝了绝了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007190,bilibili,好看的这个,好看的这个,,danmaku
GRP-BILI-DM-BV1D5411c79s-007191,bilibili,啊啊啊啊啊啊林姐有店啊,啊啊啊啊啊啊林姐有店啊,,danmaku
GRP-BILI-DM-BV1D5411c79s-007192,bilibili,10！！！！,10！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007193,bilibili,太太太牛了,太太太牛了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007194,bilibili,林姐有自己的tb店？,林姐有自己的tb店？,,danmaku
GRP-BILI-DM-BV1D5411c79s-007195,bilibili,牛啊,牛啊,,danmaku
GRP-BILI-DM-BV1D5411c79s-007196,bilibili,？,？,,danmaku
GRP-BILI-DM-BV1D5411c79s-007197,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007198,bilibili,哈哈哈哈哈,哈哈哈哈哈,,danmaku
GRP-BILI-DM-BV1D5411c79s-007199,bilibili,林姐好漂酿,林姐好漂酿,,danmaku
GRP-BILI-DM-BV1D5411c79s-007200,bilibili,哈哈哈哈哈还是好可爱,哈哈哈哈哈还是好可爱,,danmaku
GRP-BILI-DM-BV1D5411c79s-007201,bilibili,两个我都爱啊,两个我都爱啊,,danmaku
GRP-BILI-DM-BV1D5411c79s-007202,bilibili,22222,22222,,danmaku
GRP-BILI-DM-BV1D5411c79s-007203,bilibili,都喜欢!!,都喜欢!,,danmaku
GRP-BILI-DM-BV1D5411c79s-007204,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007205,bilibili,nbnbnb,nbnbnb,,danmaku
GRP-BILI-DM-BV1D5411c79s-007206,bilibili,我喜欢这套,我喜欢这套,,danmaku
GRP-BILI-DM-BV1D5411c79s-007207,bilibili,好瘦阿！！,好瘦阿！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007208,bilibili,满分满分！！,满分满分！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007209,bilibili,好好看,好好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007210,bilibili,peaches！！！！,peaches！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007211,bilibili,peaches！！！,peaches！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007212,bilibili,这个好好看,这个好好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007213,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007214,bilibili,好好看,好好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007215,bilibili,流弊,流弊,,danmaku
GRP-BILI-DM-BV1D5411c79s-007216,bilibili,好看,好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007217,bilibili,这个好看呀,这个好看呀,,danmaku
GRP-BILI-DM-BV1D5411c79s-007218,bilibili,挺好看,挺好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007219,bilibili,不是wap是up阿,不是wap是up阿,,danmaku
GRP-BILI-DM-BV1D5411c79s-007220,bilibili,好温柔，绝了,好温柔，绝了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007221,bilibili,我丢好看,我丢好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007222,bilibili,1111,1111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007223,bilibili,牛逼,牛逼,,danmaku
GRP-BILI-DM-BV1D5411c79s-007224,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007225,bilibili,绝了这套,绝了这套,,danmaku
GRP-BILI-DM-BV1D5411c79s-007226,bilibili,110,110,,danmaku
GRP-BILI-DM-BV1D5411c79s-007227,bilibili,22222222,22222222,,danmaku
GRP-BILI-DM-BV1D5411c79s-007228,bilibili,这身好优雅,这身好优雅,,danmaku
GRP-BILI-DM-BV1D5411c79s-007229,bilibili,都爱！,都爱！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007230,bilibili,Ohhhhh,Ohhhhh,,danmaku
GRP-BILI-DM-BV1D5411c79s-007231,bilibili,bgm是比伯的peaches,bgm是比伯的peaches,,danmaku
GRP-BILI-DM-BV1D5411c79s-007232,bilibili,开始期待,开始期待,,danmaku
GRP-BILI-DM-BV1D5411c79s-007233,bilibili,这个好好看啊！,这个好好看啊！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007234,bilibili,真的好好看,真的好好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007235,bilibili,1111111,1111111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007236,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007237,bilibili,绝绝子,绝绝子,,danmaku
GRP-BILI-DM-BV1D5411c79s-007238,bilibili,1111,1111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007239,bilibili,之前学jazz就是这首歌！,之前学jazz就是这首歌！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007240,bilibili,天啊,天啊,,danmaku
GRP-BILI-DM-BV1D5411c79s-007241,bilibili,tna,tna,,danmaku
GRP-BILI-DM-BV1D5411c79s-007242,bilibili,1111111,1111111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007243,bilibili,1111,1111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007244,bilibili,果断三连,果断三连,,danmaku
GRP-BILI-DM-BV1D5411c79s-007245,bilibili,1111,1111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007246,bilibili,100！！！,100！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007247,bilibili,颜色很好看,颜色很好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007248,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007249,bilibili,绝绝子,绝绝子,,danmaku
GRP-BILI-DM-BV1D5411c79s-007250,bilibili,卧槽,卧槽,,danmaku
GRP-BILI-DM-BV1D5411c79s-007251,bilibili,好看！,好看！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007252,bilibili,十分！！！！全部十分！！,十分！全部十分！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007253,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007254,bilibili,来了,来了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007255,bilibili,来了来了,来了来了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007256,bilibili,这条裤子绝了！,这条裤子绝了！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007257,bilibili,黑衬衫缺货了,黑衬衫缺货了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007258,bilibili,卧槽好强,卧槽好强,,danmaku
GRP-BILI-DM-BV1D5411c79s-007259,bilibili,粉了好吧,粉了好吧,,danmaku
GRP-BILI-DM-BV1D5411c79s-007260,bilibili,我的天！,我的天！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007261,bilibili,22222,22222,,danmaku
GRP-BILI-DM-BV1D5411c79s-007262,bilibili,这个可！,这个可！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007263,bilibili,满分满分,满分满分,,danmaku
GRP-BILI-DM-BV1D5411c79s-007264,bilibili,10101010,10101010,,danmaku
GRP-BILI-DM-BV1D5411c79s-007265,bilibili,啊啊啊啊啊啊,啊啊啊啊啊啊,,danmaku
GRP-BILI-DM-BV1D5411c79s-007266,bilibili,身材好好,身材好好,,danmaku
GRP-BILI-DM-BV1D5411c79s-007267,bilibili,1111,1111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007268,bilibili,啊这,啊这,,danmaku
GRP-BILI-DM-BV1D5411c79s-007269,bilibili,黑衬衫链接,黑衬衫链接,,danmaku
GRP-BILI-DM-BV1D5411c79s-007270,bilibili,厉害厉害,厉害厉害,,danmaku
GRP-BILI-DM-BV1D5411c79s-007271,bilibili,不对我应该先减肥！！！,不对我应该先减肥！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007272,bilibili,11111111,11111111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007273,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007274,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007275,bilibili,111111,111111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007276,bilibili,太好看了吧,太好看了吧,,danmaku
GRP-BILI-DM-BV1D5411c79s-007277,bilibili,111111,111111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007278,bilibili,好好看啊啊啊啊啊,好好看啊啊啊啊啊,,danmaku
GRP-BILI-DM-BV1D5411c79s-007279,bilibili,9,9,,danmaku
GRP-BILI-DM-BV1D5411c79s-007280,bilibili,可能是因为脸吧高级,可能是因为脸吧高级,,danmaku
GRP-BILI-DM-BV1D5411c79s-007281,bilibili,对的对的,对的对的,,danmaku
GRP-BILI-DM-BV1D5411c79s-007282,bilibili,0姐身材颜值都好绝,0姐身材颜值都好绝,,danmaku
GRP-BILI-DM-BV1D5411c79s-007283,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007284,bilibili,哦莫,哦莫,,danmaku
GRP-BILI-DM-BV1D5411c79s-007285,bilibili,BGM  dancing in my room,BGM dancing in my room,,danmaku
GRP-BILI-DM-BV1D5411c79s-007286,bilibili,999,999,,danmaku
GRP-BILI-DM-BV1D5411c79s-007287,bilibili,好好看！！！,好好看！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007288,bilibili,1,1,,danmaku
GRP-BILI-DM-BV1D5411c79s-007289,bilibili,100,100,,danmaku
GRP-BILI-DM-BV1D5411c79s-007290,bilibili,绝了,绝了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007291,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007292,bilibili,林姐腿好瘦！！,林姐腿好瘦！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007293,bilibili,111,111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007294,bilibili,没有哈哈哈哈哈哈哈我语文老师是我妈  她很潮的,没有哈哈哈哈哈哈哈我语文老师是我妈 她很潮的,,danmaku
GRP-BILI-DM-BV1D5411c79s-007295,bilibili,牛！！！,牛！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007296,bilibili,1,1,,danmaku
GRP-BILI-DM-BV1D5411c79s-007297,bilibili,99999999,99999999,,danmaku
GRP-BILI-DM-BV1D5411c79s-007298,bilibili,888,888,,danmaku
GRP-BILI-DM-BV1D5411c79s-007299,bilibili,好看！、,好看！、,,danmaku
GRP-BILI-DM-BV1D5411c79s-007300,bilibili,10！,10！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007301,bilibili,1,1,,danmaku
GRP-BILI-DM-BV1D5411c79s-007302,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007303,bilibili,9,9,,danmaku
GRP-BILI-DM-BV1D5411c79s-007304,bilibili,全都十分！！,全都十分！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007305,bilibili,100分！,100分！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007306,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007307,bilibili,我的天好好看,我的天好好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007308,bilibili,猜到了!,猜到了!,,danmaku
GRP-BILI-DM-BV1D5411c79s-007309,bilibili,10！,10！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007310,bilibili,woc这套太好看了！,woc这套太好看了！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007311,bilibili,111,111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007312,bilibili,绝了,绝了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007313,bilibili,hun穿,hun穿,,danmaku
GRP-BILI-DM-BV1D5411c79s-007314,bilibili,好看诶,好看诶,,danmaku
GRP-BILI-DM-BV1D5411c79s-007315,bilibili,哈哈哈,哈哈哈,,danmaku
GRP-BILI-DM-BV1D5411c79s-007316,bilibili,11111,11111,,danmaku
GRP-BILI-DM-BV1D5411c79s-007317,bilibili,都喜欢,都喜欢,,danmaku
GRP-BILI-DM-BV1D5411c79s-007318,bilibili,1000000,1000000,,danmaku
GRP-BILI-DM-BV1D5411c79s-007319,bilibili,爱了,爱了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007320,bilibili,666,666,,danmaku
GRP-BILI-DM-BV1D5411c79s-007321,bilibili,好诶,好诶,,danmaku
GRP-BILI-DM-BV1D5411c79s-007322,bilibili,哇好看,哇好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007323,bilibili,卧槽,卧槽,,danmaku
GRP-BILI-DM-BV1D5411c79s-007324,bilibili,up是不是有点鼻塞,up是不是有点鼻塞,,danmaku
GRP-BILI-DM-BV1D5411c79s-007325,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007326,bilibili,2,2,,danmaku
GRP-BILI-DM-BV1D5411c79s-007327,bilibili,绝了,绝了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007328,bilibili,22222222,22222222,,danmaku
GRP-BILI-DM-BV1D5411c79s-007329,bilibili,林姐牛！！,林姐牛！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007330,bilibili,满分！,满分！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007331,bilibili,！,！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007332,bilibili,好看,好看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007333,bilibili,魔法,魔法,,danmaku
GRP-BILI-DM-BV1D5411c79s-007334,bilibili,满分!!,满分!,,danmaku
GRP-BILI-DM-BV1D5411c79s-007335,bilibili,太牛了,太牛了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007336,bilibili,美女整活了,美女整活了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007337,bilibili,这期爱了爱了,这期爱了爱了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007338,bilibili,好糊的画质惹,好糊的画质惹,,danmaku
GRP-BILI-DM-BV1D5411c79s-007339,bilibili,求同款,求同款,,danmaku
GRP-BILI-DM-BV1D5411c79s-007340,bilibili,卧槽想要同款,卧槽想要同款,,danmaku
GRP-BILI-DM-BV1D5411c79s-007341,bilibili,9！！,9！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007342,bilibili,惊了,惊了,,danmaku
GRP-BILI-DM-BV1D5411c79s-007343,bilibili,太牛了叭！！！,太牛了叭！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007344,bilibili,100,100,,danmaku
GRP-BILI-DM-BV1D5411c79s-007345,bilibili,美女可惜长了嘴,美女可惜长了嘴,,danmaku
GRP-BILI-DM-BV1D5411c79s-007346,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007347,bilibili,牛啊,牛啊,,danmaku
GRP-BILI-DM-BV1D5411c79s-007348,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007349,bilibili,22222222,22222222,,danmaku
GRP-BILI-DM-BV1D5411c79s-007350,bilibili,满分！,满分！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007351,bilibili,100000,100000,,danmaku
GRP-BILI-DM-BV1D5411c79s-007352,bilibili,好看！,好看！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007353,bilibili,想看想看,想看想看,,danmaku
GRP-BILI-DM-BV1D5411c79s-007354,bilibili,同款……,同款……,,danmaku
GRP-BILI-DM-BV1D5411c79s-007355,bilibili,天哪我的天,天哪我的天,,danmaku
GRP-BILI-DM-BV1D5411c79s-007356,bilibili,母 爱 变 质,母 爱 变 质,,danmaku
GRP-BILI-DM-BV1D5411c79s-007357,bilibili,up！,up！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007358,bilibili,天哪,天哪,,danmaku
GRP-BILI-DM-BV1D5411c79s-007359,bilibili,你才22?！,你才22?！,,danmaku
GRP-BILI-DM-BV1D5411c79s-007360,bilibili,2,2,,danmaku
GRP-BILI-DM-BV1D5411c79s-007361,bilibili,10,10,,danmaku
GRP-BILI-DM-BV1D5411c79s-007362,bilibili,我丢？好好看的湖蓝色哈哈,我丢？好好看的湖蓝色哈哈,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007363,bilibili,但可悲的是有些人穿着极简风反而是为了合群和不出错,但可悲的是有些人穿着极简风反而是为了合群和不出错,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007364,bilibili,爱自己的终生浪漫,爱自己的终生浪漫,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007365,bilibili,雾都雾里七个八,雾都雾里七个八,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007366,bilibili,Jennie在演唱会里同时演绎了芭蕾风和机车风,Jennie在演唱会里同时演绎了芭蕾风和机车风,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007367,bilibili,Jennie!,Jennie!,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007368,bilibili,啊啊啊每个都好喜欢,啊啊啊每个都好喜欢,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007369,bilibili,这个风格太挑人了hhh,这个风格太挑人了hhh,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007370,bilibili,日本森系哈哈哈,日本森系哈哈哈,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007371,bilibili,哇都好爱啊啊啊图片这几张！！！,哇都好爱啊啊啊图片这几张！,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007372,bilibili,哈哈哈现在你有3.2w订阅了,哈哈哈现在你有3.2w订阅了,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007373,bilibili,好啊好啊好啊 喜欢看着方面的分析,好啊好啊好啊 喜欢看着方面的分析,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007374,bilibili,晚学无处不在哈哈哈哈,晚学无处不在哈哈哈哈,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007375,bilibili,no Hailey,no Hailey,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007376,bilibili,啊啊啊啊小时候最爱,啊啊啊啊小时候最爱,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007377,bilibili,jennie!!!,jennie!,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007378,bilibili,可能过几年来看就又出彩了，jennie好像总能自由诠释即将流行的时尚趋势,可能过几年来看就又出彩了，jennie好像总能自由诠释即将流行的时尚趋势,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007379,bilibili,全都想尝试,全都想尝试,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007380,bilibili,雾都雾里七个八,雾都雾里七个八,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007381,bilibili,晚奶风（过时版,晚奶风（过时版,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007382,bilibili,电影 一树梨花压海棠,电影 一树梨花压海棠,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007383,bilibili,补充-现在流行的clean fit其实就是从gorpcore演变过来的,补充-现在流行的clean fit其实就是从gorpcore演变过来的,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007384,bilibili,newjeans这一套蛮好借鉴的,newjeans这一套蛮好借鉴的,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007385,bilibili,ariana！！,ariana！,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007386,bilibili,打雷！,打雷！,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007387,bilibili,3.8w咯,3.8w咯,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007388,bilibili,不就是森系吗？,不就是森系吗？,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007389,bilibili,从来没有向往过……,从来没有向往过……,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007390,bilibili,超喜欢这个！,超喜欢这个！,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007391,bilibili,jennie啊啊啊啊啊啊好美,jennie啊啊啊啊啊啊好美,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007392,bilibili,项链歪了哈哈哈,项链歪了哈哈哈,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007393,bilibili,Jennie,Jennie,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007394,bilibili,这是我哈哈哈 我高中就喜欢这样了,这是我哈哈哈 我高中就喜欢这样了,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007395,bilibili,norm是单独的名词 不是normal的缩写吧,norm是单独的名词 不是normal的缩写吧,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007396,bilibili,英剧德雷尔一家美翻了,英剧德雷尔一家美翻了,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007397,bilibili,这就是我的风格,这就是我的风格,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007398,bilibili,极简风格服饰加精致的配饰会提高一个level,极简风格服饰加精致的配饰会提高一个level,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007399,bilibili,我是poorco re,我是poorco re,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007400,bilibili,所以她的妆造没有以前那么出彩,所以她的妆造没有以前那么出彩,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007401,bilibili,喜欢这个,喜欢这个,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007402,bilibili,好耶,好耶,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007403,bilibili,newjeans!,newjeans!,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007404,bilibili,要！我全都要！,要！我全都要！,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007405,bilibili,那翻译翻译 core=风  xxcore=xx风,那翻译翻译 core=风 xxcore=xx风,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007406,bilibili,支持分享芭蕾小众品牌推荐。,支持分享芭蕾小众品牌推荐。,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007407,bilibili,5.1了,5.1了,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007408,bilibili,5,5,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007409,bilibili,4,4,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007410,bilibili,5,5,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007411,bilibili,5,5,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007412,bilibili,5,5,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007413,bilibili,好帅,好帅,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007414,bilibili,喜欢~,喜欢~,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007415,bilibili,喜欢~,喜欢~,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007416,bilibili,1,1,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007417,bilibili,哪都有咱们克拉们,哪都有咱们克拉们,,danmaku
GRP-BILI-DM-BV1jY4y1Q7Jn-007418,bilibili,5,5,,danmaku
