Image_ID,note_id,image_path,Primary_HEX,Secondary_HEX,Dominant_Color_Name,Color_Family,Primary_Color_Ratio,Secondary_Color_Ratio,Color_Extraction_Status
GRP-XHS-694fc9a7000000001e002664-14,694fc9a7000000001e002664,Dataset/xhs/xiaohongshu_images/机能风穿搭/694fc9a7000000001e002664/image_14.webp,#A27442,#958779,orange,red_or_orange,0.27,0.2658,ok
GRP-XHS-6a0d0a090000000007028349-01,6a0d0a090000000007028349,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0d0a090000000007028349/image_01.webp,#1C2028,#3D4A5C,black,black,0.4856,0.2782,ok
GRP-XHS-6a0d0a090000000007028349-02,6a0d0a090000000007028349,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0d0a090000000007028349/image_02.webp,#202633,#495059,blue,blue,0.4404,0.3076,ok
GRP-XHS-69899818000000000b012092-01,69899818000000000b012092,Dataset/xhs/xiaohongshu_images/机能风穿搭/69899818000000000b012092/image_01.webp,#91939C,#161418,gray,gray,0.3242,0.2422,ok
GRP-XHS-69899818000000000b012092-03,69899818000000000b012092,Dataset/xhs/xiaohongshu_images/机能风穿搭/69899818000000000b012092/image_03.webp,#9498A5,#E4E8EF,gray,gray,0.2972,0.2858,ok
GRP-XHS-69899818000000000b012092-04,69899818000000000b012092,Dataset/xhs/xiaohongshu_images/机能风穿搭/69899818000000000b012092/image_04.webp,#9A9FAB,#F2F4F8,gray,gray,0.34,0.2346,ok
GRP-XHS-69899818000000000b012092-05,69899818000000000b012092,Dataset/xhs/xiaohongshu_images/机能风穿搭/69899818000000000b012092/image_05.webp,#4C5864,#0A0C0F,blue,blue,0.673,0.1116,ok
GRP-XHS-69899818000000000b012092-07,69899818000000000b012092,Dataset/xhs/xiaohongshu_images/机能风穿搭/69899818000000000b012092/image_07.webp,#5F646D,#C6C6D7,blue,blue,0.6258,0.1174,ok
GRP-XHS-6a0d89520000000008000efe-01,6a0d89520000000008000efe,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0d89520000000008000efe/image_01.webp,#13171A,#D3D7DA,black,black,0.2666,0.2544,ok
GRP-XHS-68b2d492000000001d011b65-01,68b2d492000000001d011b65,Dataset/xhs/xiaohongshu_images/机能风穿搭/68b2d492000000001d011b65/image_01.webp,#FFFEFE,#222224,white,white,0.7728,0.0838,ok
GRP-XHS-68b2d492000000001d011b65-02,68b2d492000000001d011b65,Dataset/xhs/xiaohongshu_images/机能风穿搭/68b2d492000000001d011b65/image_02.webp,#FFFEFE,#252428,white,white,0.6498,0.1158,ok
GRP-XHS-68b2d492000000001d011b65-03,68b2d492000000001d011b65,Dataset/xhs/xiaohongshu_images/机能风穿搭/68b2d492000000001d011b65/image_03.webp,#FEFEFE,#D8D1D1,white,white,0.664,0.1072,ok
GRP-XHS-68b2d492000000001d011b65-05,68b2d492000000001d011b65,Dataset/xhs/xiaohongshu_images/机能风穿搭/68b2d492000000001d011b65/image_05.webp,#FEFEFE,#282828,white,white,0.7362,0.094,ok
GRP-XHS-68b2d492000000001d011b65-06,68b2d492000000001d011b65,Dataset/xhs/xiaohongshu_images/机能风穿搭/68b2d492000000001d011b65/image_06.webp,#1A1819,#55474A,black,black,0.4212,0.1914,ok
GRP-XHS-6a0350d70000000035022db1-01,6a0350d70000000035022db1,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0350d70000000035022db1/image_01.webp,#B2A085,#7D7061,khaki,khaki_or_beige,0.3584,0.2436,ok
GRP-XHS-6a1051f400000000350245b0-01,6a1051f400000000350245b0,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a1051f400000000350245b0/image_01.webp,#FEFEFD,#21211F,white,white,0.675,0.1536,ok
GRP-XHS-692ea7bd000000001e004b33-01,692ea7bd000000001e004b33,Dataset/xhs/xiaohongshu_images/机能风穿搭/692ea7bd000000001e004b33/image_01.webp,#9E9F9B,#E8E8E4,gray,gray,0.3444,0.221,ok
GRP-XHS-692ea7bd000000001e004b33-02,692ea7bd000000001e004b33,Dataset/xhs/xiaohongshu_images/机能风穿搭/692ea7bd000000001e004b33/image_02.webp,#8D8E8A,#EDEDEA,gray,gray,0.274,0.2412,ok
GRP-XHS-692ea7bd000000001e004b33-03,692ea7bd000000001e004b33,Dataset/xhs/xiaohongshu_images/机能风穿搭/692ea7bd000000001e004b33/image_03.webp,#C0C0BC,#66635F,gray,gray,0.2466,0.2262,ok
GRP-XHS-692ea7bd000000001e004b33-04,692ea7bd000000001e004b33,Dataset/xhs/xiaohongshu_images/机能风穿搭/692ea7bd000000001e004b33/image_04.webp,#E4E2DE,#686561,white,white,0.318,0.1992,ok
GRP-XHS-6a0d697a0000000006021dff-01,6a0d697a0000000006021dff,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0d697a0000000006021dff/image_01.webp,#C2B7A6,#CEDBE4,khaki,khaki_or_beige,0.2832,0.2464,ok
GRP-XHS-6a0d697a0000000006021dff-02,6a0d697a0000000006021dff,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0d697a0000000006021dff/image_02.webp,#6A6459,#9E9388,brown,brown,0.255,0.248,ok
GRP-XHS-68b3af14000000001d02724a-01,68b3af14000000001d02724a,Dataset/xhs/xiaohongshu_images/机能风穿搭/68b3af14000000001d02724a/image_01.webp,#B5D3E4,#1B1F29,blue,blue,0.3354,0.2694,ok
GRP-XHS-68b3af14000000001d02724a-02,68b3af14000000001d02724a,Dataset/xhs/xiaohongshu_images/机能风穿搭/68b3af14000000001d02724a/image_02.webp,#222120,#7F7D7C,black,black,0.3438,0.312,ok
GRP-XHS-68b3af14000000001d02724a-03,68b3af14000000001d02724a,Dataset/xhs/xiaohongshu_images/机能风穿搭/68b3af14000000001d02724a/image_03.webp,#1A191B,#6F7B88,black,black,0.2666,0.261,ok
GRP-XHS-68b3af14000000001d02724a-04,68b3af14000000001d02724a,Dataset/xhs/xiaohongshu_images/机能风穿搭/68b3af14000000001d02724a/image_04.webp,#79AFD1,#ABC4D0,blue,blue,0.3718,0.1974,ok
GRP-XHS-68b3af14000000001d02724a-05,68b3af14000000001d02724a,Dataset/xhs/xiaohongshu_images/机能风穿搭/68b3af14000000001d02724a/image_05.webp,#98C4E4,#7C9FB9,blue,blue,0.3234,0.2082,ok
GRP-XHS-68b3af14000000001d02724a-06,68b3af14000000001d02724a,Dataset/xhs/xiaohongshu_images/机能风穿搭/68b3af14000000001d02724a/image_06.webp,#7AB9DC,#6B99B3,blue,blue,0.3434,0.2364,ok
GRP-XHS-68d00161000000001300b472-01,68d00161000000001300b472,Dataset/xhs/xiaohongshu_images/机能风穿搭/68d00161000000001300b472/image_01.webp,#454C4B,#222828,gray,gray,0.3312,0.282,ok
GRP-XHS-68d00161000000001300b472-02,68d00161000000001300b472,Dataset/xhs/xiaohongshu_images/机能风穿搭/68d00161000000001300b472/image_02.webp,#C4D1D5,#1C2121,white,white,0.3626,0.2212,ok
GRP-XHS-68d00161000000001300b472-03,68d00161000000001300b472,Dataset/xhs/xiaohongshu_images/机能风穿搭/68d00161000000001300b472/image_03.webp,#1A2122,#373F3F,black,black,0.3392,0.2366,ok
GRP-XHS-68d00161000000001300b472-04,68d00161000000001300b472,Dataset/xhs/xiaohongshu_images/机能风穿搭/68d00161000000001300b472/image_04.webp,#090D0C,#1C2321,black,black,0.345,0.3076,ok
GRP-XHS-68d00161000000001300b472-05,68d00161000000001300b472,Dataset/xhs/xiaohongshu_images/机能风穿搭/68d00161000000001300b472/image_05.webp,#121617,#2F3435,black,black,0.2346,0.2186,ok
GRP-XHS-68d00161000000001300b472-06,68d00161000000001300b472,Dataset/xhs/xiaohongshu_images/机能风穿搭/68d00161000000001300b472/image_06.webp,#D5DEDF,#484A46,white,white,0.3892,0.2178,ok
GRP-XHS-68d00161000000001300b472-07,68d00161000000001300b472,Dataset/xhs/xiaohongshu_images/机能风穿搭/68d00161000000001300b472/image_07.webp,#161A1C,#2F363A,black,black,0.358,0.3,ok
GRP-XHS-6a043518000000000702172d-01,6a043518000000000702172d,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a043518000000000702172d/image_01.webp,#74BFBB,#9CE0DB,blue,blue,0.3728,0.2274,ok
GRP-XHS-6a0fc668000000003501e727-01,6a0fc668000000003501e727,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0fc668000000003501e727/image_01.webp,#A69F95,#8D8A85,gray,gray,0.3564,0.3214,ok
GRP-XHS-6a0fc668000000003501e727-02,6a0fc668000000003501e727,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0fc668000000003501e727/image_02.webp,#94928E,#AEA79E,gray,gray,0.4914,0.2232,ok
GRP-XHS-6a0fc668000000003501e727-03,6a0fc668000000003501e727,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0fc668000000003501e727/image_03.webp,#95938D,#B3AA9D,gray,gray,0.5662,0.1744,ok
GRP-XHS-6a0fc668000000003501e727-04,6a0fc668000000003501e727,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0fc668000000003501e727/image_04.webp,#8C8882,#D3D4D0,gray,gray,0.3322,0.3078,ok
GRP-XHS-6a0fc668000000003501e727-05,6a0fc668000000003501e727,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0fc668000000003501e727/image_05.webp,#C2C5C5,#777471,gray,gray,0.4936,0.307,ok
GRP-XHS-6a0fc668000000003501e727-06,6a0fc668000000003501e727,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0fc668000000003501e727/image_06.webp,#CDD0D0,#85827E,gray,gray,0.3936,0.3498,ok
GRP-XHS-69de0324000000001d01e1d2-01,69de0324000000001d01e1d2,Dataset/xhs/xiaohongshu_images/机能风穿搭/69de0324000000001d01e1d2/image_01.webp,#FAFBFB,#C1C9D4,white,white,0.532,0.2356,ok
GRP-XHS-69de0324000000001d01e1d2-02,69de0324000000001d01e1d2,Dataset/xhs/xiaohongshu_images/机能风穿搭/69de0324000000001d01e1d2/image_02.webp,#FCFDFD,#B3B7CF,white,white,0.5582,0.1644,ok
GRP-XHS-69de0324000000001d01e1d2-03,69de0324000000001d01e1d2,Dataset/xhs/xiaohongshu_images/机能风穿搭/69de0324000000001d01e1d2/image_03.webp,#FBFCFC,#CDD9E0,white,white,0.4894,0.2866,ok
GRP-XHS-6a0ecefd000000000803f6ee-01,6a0ecefd000000000803f6ee,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0ecefd000000000803f6ee/image_01.webp,#999187,#D7D2CA,gray,gray,0.3206,0.1964,ok
GRP-XHS-6a0ecefd000000000803f6ee-02,6a0ecefd000000000803f6ee,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0ecefd000000000803f6ee/image_02.webp,#C89466,#E4DFCF,orange,red_or_orange,0.4422,0.2166,ok
GRP-XHS-6a0ecefd000000000803f6ee-03,6a0ecefd000000000803f6ee,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0ecefd000000000803f6ee/image_03.webp,#A38A71,#B69C83,orange,red_or_orange,0.3134,0.2804,ok
GRP-XHS-6a1039c0000000003502da2e-01,6a1039c0000000003502da2e,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a1039c0000000003502da2e/image_01.webp,#231E19,#BAB8AF,black,black,0.3748,0.247,ok
GRP-XHS-6a1039c0000000003502da2e-02,6a1039c0000000003502da2e,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a1039c0000000003502da2e/image_02.webp,#27201B,#BBB7AD,black,black,0.3954,0.2284,ok
GRP-XHS-6a1039c0000000003502da2e-03,6a1039c0000000003502da2e,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a1039c0000000003502da2e/image_03.webp,#27221D,#DCDACE,black,black,0.3168,0.2378,ok
GRP-XHS-6a1039c0000000003502da2e-05,6a1039c0000000003502da2e,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a1039c0000000003502da2e/image_05.webp,#1E1914,#B7B3A7,black,black,0.31,0.2416,ok
GRP-XHS-6a0faa9b0000000006034d9d-01,6a0faa9b0000000006034d9d,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0faa9b0000000006034d9d/image_01.webp,#A09797,#857B7A,gray,gray,0.349,0.3428,ok
GRP-XHS-699711bb000000000a03109c-01,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_01.webp,#F9F8F8,#1E2124,white,white,0.3644,0.2678,ok
GRP-XHS-699711bb000000000a03109c-02,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_02.webp,#14181D,#F3F4F1,black,black,0.3282,0.268,ok
GRP-XHS-699711bb000000000a03109c-03,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_03.webp,#EFF3F7,#0C141B,white,white,0.3098,0.3026,ok
GRP-XHS-699711bb000000000a03109c-04,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_04.webp,#594D3E,#706353,orange,red_or_orange,0.3856,0.2744,ok
GRP-XHS-699711bb000000000a03109c-05,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_05.webp,#201B1A,#AAA3A1,black,black,0.4376,0.2468,ok
GRP-XHS-699711bb000000000a03109c-06,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_06.webp,#1B1B20,#EFEBE4,black,black,0.4822,0.2578,ok
GRP-XHS-699711bb000000000a03109c-07,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_07.webp,#BCBCBA,#B6763E,gray,gray,0.3188,0.2906,ok
GRP-XHS-699711bb000000000a03109c-08,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_08.webp,#F3BA3D,#FCFCFA,yellow,yellow,0.4252,0.3058,ok
GRP-XHS-699711bb000000000a03109c-09,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_09.webp,#EBEBEB,#F9FAF9,white,white,0.5156,0.3324,ok
GRP-XHS-699711bb000000000a03109c-10,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_10.webp,#383838,#FBFBFB,gray,gray,0.3198,0.2696,ok
GRP-XHS-699711bb000000000a03109c-11,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_11.webp,#0A0B0A,#D7D2D6,black,black,0.4038,0.335,ok
GRP-XHS-699711bb000000000a03109c-12,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_12.webp,#BBB8B4,#D3D1CB,gray,gray,0.355,0.3038,ok
GRP-XHS-699711bb000000000a03109c-13,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_13.webp,#B7BAB9,#767F8A,gray,gray,0.4922,0.2234,ok
GRP-XHS-699711bb000000000a03109c-14,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_14.webp,#6F6F78,#84848C,gray,gray,0.4378,0.244,ok
GRP-XHS-699711bb000000000a03109c-15,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_15.webp,#D2CFD1,#D7D6D8,white,white,0.4666,0.3712,ok
GRP-XHS-699711bb000000000a03109c-16,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_16.webp,#FDFDFD,#E4E3E2,white,white,0.6778,0.191,ok
GRP-XHS-699711bb000000000a03109c-17,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_17.webp,#2D2320,#E4DFDB,black,black,0.3012,0.2532,ok
GRP-XHS-699711bb000000000a03109c-18,699711bb000000000a03109c,Dataset/xhs/xiaohongshu_images/机能风穿搭/699711bb000000000a03109c/image_18.webp,#F4F5F8,#E9EAEE,white,white,0.5568,0.3138,ok
GRP-XHS-6a0a78f80000000008000cde-01,6a0a78f80000000008000cde,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0a78f80000000008000cde/image_01.webp,#BEC9BF,#193232,gray,gray,0.3364,0.2412,ok
GRP-XHS-6a0a78f80000000008000cde-02,6a0a78f80000000008000cde,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0a78f80000000008000cde/image_02.webp,#C3CABA,#56624D,gray,gray,0.2646,0.2164,ok
GRP-XHS-6a0a78f80000000008000cde-03,6a0a78f80000000008000cde,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0a78f80000000008000cde/image_03.webp,#D1D6C6,#626A5C,white,white,0.3354,0.2224,ok
GRP-XHS-6a0a78f80000000008000cde-04,6a0a78f80000000008000cde,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0a78f80000000008000cde/image_04.webp,#D6CABC,#837D73,white,white,0.321,0.2908,ok
GRP-XHS-6a0a78f80000000008000cde-05,6a0a78f80000000008000cde,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0a78f80000000008000cde/image_05.webp,#9A9891,#C8C7BE,gray,gray,0.2674,0.266,ok
GRP-XHS-6a0a78f80000000008000cde-06,6a0a78f80000000008000cde,Dataset/xhs/xiaohongshu_images/机能风穿搭/6a0a78f80000000008000cde/image_06.webp,#B1A79A,#8C857A,orange,red_or_orange,0.2686,0.2604,ok
GRP-XHS-68ce62540000000013017c79-01,68ce62540000000013017c79,Dataset/xhs/xiaohongshu_images/机能风穿搭/68ce62540000000013017c79/image_01.webp,#201E1D,#444140,black,black,0.2376,0.2136,ok
GRP-XHS-68ce62540000000013017c79-02,68ce62540000000013017c79,Dataset/xhs/xiaohongshu_images/机能风穿搭/68ce62540000000013017c79/image_02.webp,#E2E1E0,#3F3B3A,white,white,0.251,0.2316,ok
GRP-XHS-69e21bb1000000001d01bf5d-01,69e21bb1000000001d01bf5d,Dataset/xhs/xiaohongshu_images/机能风穿搭/69e21bb1000000001d01bf5d/image_01.webp,#1F2422,#57554A,black,black,0.282,0.2456,ok
GRP-XHS-69e21bb1000000001d01bf5d-02,69e21bb1000000001d01bf5d,Dataset/xhs/xiaohongshu_images/机能风穿搭/69e21bb1000000001d01bf5d/image_02.webp,#11151B,#EBEBEA,black,black,0.2754,0.2462,ok
GRP-XHS-69e21bb1000000001d01bf5d-03,69e21bb1000000001d01bf5d,Dataset/xhs/xiaohongshu_images/机能风穿搭/69e21bb1000000001d01bf5d/image_03.webp,#151B19,#444C43,black,black,0.3778,0.2322,ok
GRP-XHS-69e21bb1000000001d01bf5d-04,69e21bb1000000001d01bf5d,Dataset/xhs/xiaohongshu_images/机能风穿搭/69e21bb1000000001d01bf5d/image_04.webp,#F8F8F9,#25352A,white,white,0.3448,0.2458,ok
GRP-XHS-69e21bb1000000001d01bf5d-05,69e21bb1000000001d01bf5d,Dataset/xhs/xiaohongshu_images/机能风穿搭/69e21bb1000000001d01bf5d/image_05.webp,#364239,#131816,green,olive_or_green,0.3122,0.2748,ok
GRP-XHS-69e21bb1000000001d01bf5d-06,69e21bb1000000001d01bf5d,Dataset/xhs/xiaohongshu_images/机能风穿搭/69e21bb1000000001d01bf5d/image_06.webp,#262526,#C2BFBD,black,black,0.2864,0.2352,ok
GRP-XHS-69e21bb1000000001d01bf5d-07,69e21bb1000000001d01bf5d,Dataset/xhs/xiaohongshu_images/机能风穿搭/69e21bb1000000001d01bf5d/image_07.webp,#E8C0A7,#5F4E48,orange,red_or_orange,0.2654,0.23,ok
GRP-XHS-69e21bb1000000001d01bf5d-08,69e21bb1000000001d01bf5d,Dataset/xhs/xiaohongshu_images/机能风穿搭/69e21bb1000000001d01bf5d/image_08.webp,#685240,#F6F2ED,orange,red_or_orange,0.2872,0.219,ok
GRP-XHS-69e21bb1000000001d01bf5d-09,69e21bb1000000001d01bf5d,Dataset/xhs/xiaohongshu_images/机能风穿搭/69e21bb1000000001d01bf5d/image_09.webp,#B9C8D2,#829EB5,white,white,0.295,0.2472,ok
GRP-XHS-69907159000000001a025379-01,69907159000000001a025379,Dataset/xhs/xiaohongshu_images/机能风穿搭/69907159000000001a025379/image_01.webp,#55595B,#18181A,gray,gray,0.5626,0.1618,ok
GRP-XHS-69907159000000001a025379-02,69907159000000001a025379,Dataset/xhs/xiaohongshu_images/机能风穿搭/69907159000000001a025379/image_02.webp,#707271,#525558,gray,gray,0.3518,0.3404,ok
GRP-XHS-69907159000000001a025379-03,69907159000000001a025379,Dataset/xhs/xiaohongshu_images/机能风穿搭/69907159000000001a025379/image_03.webp,#525658,#717372,gray,gray,0.3628,0.3558,ok
GRP-XHS-69907159000000001a025379-04,69907159000000001a025379,Dataset/xhs/xiaohongshu_images/机能风穿搭/69907159000000001a025379/image_04.webp,#707272,#535659,gray,gray,0.3512,0.3402,ok
GRP-XHS-69907159000000001a025379-05,69907159000000001a025379,Dataset/xhs/xiaohongshu_images/机能风穿搭/69907159000000001a025379/image_05.webp,#535659,#717372,gray,gray,0.3766,0.3568,ok
GRP-XHS-68932e52000000002302cc89-01,68932e52000000002302cc89,Dataset/xhs/xiaohongshu_images/机能风穿搭/68932e52000000002302cc89/image_01.webp,#F6F4F2,#DFD8D0,white,white,0.756,0.133,ok
GRP-XHS-68932e52000000002302cc89-02,68932e52000000002302cc89,Dataset/xhs/xiaohongshu_images/机能风穿搭/68932e52000000002302cc89/image_02.webp,#F4F2EF,#3F4242,white,white,0.7426,0.1334,ok
GRP-XHS-68932e52000000002302cc89-03,68932e52000000002302cc89,Dataset/xhs/xiaohongshu_images/机能风穿搭/68932e52000000002302cc89/image_03.webp,#F3F1EF,#434646,white,white,0.732,0.135,ok
GRP-XHS-68932e52000000002302cc89-04,68932e52000000002302cc89,Dataset/xhs/xiaohongshu_images/机能风穿搭/68932e52000000002302cc89/image_04.webp,#F3F1EF,#3A3D3C,white,white,0.5958,0.2268,ok
GRP-XHS-68932e52000000002302cc89-05,68932e52000000002302cc89,Dataset/xhs/xiaohongshu_images/机能风穿搭/68932e52000000002302cc89/image_05.webp,#F3F1EF,#363938,white,white,0.6558,0.1892,ok
GRP-XHS-68932e52000000002302cc89-06,68932e52000000002302cc89,Dataset/xhs/xiaohongshu_images/机能风穿搭/68932e52000000002302cc89/image_06.webp,#F5F1EF,#323635,white,white,0.5426,0.2796,ok
GRP-XHS-69db25c6000000001b002fe2-01,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/机能风穿搭/69db25c6000000001b002fe2/image_01.webp,#DFE1DC,#86827A,white,white,0.3552,0.199,ok
GRP-XHS-69db25c6000000001b002fe2-01,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/Gorpcore/69db25c6000000001b002fe2/image_01.webp,#DFE1DC,#86827A,white,white,0.3552,0.199,ok
GRP-XHS-69db25c6000000001b002fe2-02,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/机能风穿搭/69db25c6000000001b002fe2/image_02.webp,#CDC9BD,#7E776C,gray,gray,0.291,0.2196,ok
GRP-XHS-69db25c6000000001b002fe2-02,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/Gorpcore/69db25c6000000001b002fe2/image_02.webp,#CDC9BD,#7E776C,gray,gray,0.291,0.2196,ok
GRP-XHS-69db25c6000000001b002fe2-03,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/机能风穿搭/69db25c6000000001b002fe2/image_03.webp,#CBC5B8,#958E86,gray,gray,0.3274,0.2272,ok
GRP-XHS-69db25c6000000001b002fe2-03,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/Gorpcore/69db25c6000000001b002fe2/image_03.webp,#CBC5B8,#958E86,gray,gray,0.3274,0.2272,ok
GRP-XHS-69db25c6000000001b002fe2-04,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/机能风穿搭/69db25c6000000001b002fe2/image_04.webp,#DBDDD8,#C1C2BC,white,white,0.3658,0.2118,ok
GRP-XHS-69db25c6000000001b002fe2-04,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/Gorpcore/69db25c6000000001b002fe2/image_04.webp,#DBDDD8,#C1C2BC,white,white,0.3658,0.2118,ok
GRP-XHS-69db25c6000000001b002fe2-05,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/机能风穿搭/69db25c6000000001b002fe2/image_05.webp,#CFD1CC,#9C988E,white,white,0.4262,0.2258,ok
GRP-XHS-69db25c6000000001b002fe2-05,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/Gorpcore/69db25c6000000001b002fe2/image_05.webp,#CFD1CC,#9C988E,white,white,0.4262,0.2258,ok
GRP-XHS-69db25c6000000001b002fe2-06,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/机能风穿搭/69db25c6000000001b002fe2/image_06.webp,#CAC4B5,#979083,gray,gray,0.3438,0.2078,ok
GRP-XHS-69db25c6000000001b002fe2-06,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/Gorpcore/69db25c6000000001b002fe2/image_06.webp,#CAC4B5,#979083,gray,gray,0.3438,0.2078,ok
GRP-XHS-69db25c6000000001b002fe2-07,69db25c6000000001b002fe2,Dataset/xhs/xiaohongshu_images/机能风穿搭/69db25c6000000001b002fe2/image_07.webp,#D1D0C3,#8F8C81,gray,gray,0.2706,0.2494,ok
