Image_ID,note_id,image_path,keyword,Source_ID,Source_Text,Curation_Status,Image_Category,Primary_Color,Secondary_Color,Material_Clue,Scenario,Visual_Weight,Pockets,Zipper_Type,Fit,Reflective,Text_Keywords,Text_Pain_Points,Text_Sentiment,Text_Sentiment_Score,Text_Color_Terms,Text_Material_Terms,Text_Function_Terms,Text_Scenario_Terms,Semantic_Consistency_Score,Conflict_Type,Conflict_Reason,Useful_Design_Signal,Gorpcore_Relevance,Visual_Confidence,Final_Confidence,Review_Needed,Review_Reason,Reviewer,Manual_Decision,Manual_Category,Manual_Notes,Corrected_Color,Corrected_Material,Corrected_Scenario,Corrected_Pain_Point,Reviewed_At
GRP-XHS-6959103e000000001f00f209-01,6959103e000000001f00f209,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6959103e000000001f00f209\image_01.webp,#Gorpcore,GRP-XHS-6959103e000000001f00f209,开箱｜为了这碟醋包顿 吃,reject,unrelated,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.99,0.6435,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6959103e000000001f00f209-02,6959103e000000001f00f209,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6959103e000000001f00f209\image_02.webp,#Gorpcore,GRP-XHS-6959103e000000001f00f209,开箱｜为了这碟醋包顿 吃,reject,product_marketing,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,1.0,0.65,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6959103e000000001f00f209-03,6959103e000000001f00f209,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6959103e000000001f00f209\image_03.webp,#Gorpcore,GRP-XHS-6959103e000000001f00f209,开箱｜为了这碟醋包顿 吃,reject,product_marketing,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-697069960000000021033e97-01,697069960000000021033e97,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\697069960000000021033e97\image_01.webp,#机能风穿搭,GRP-XHS-697069960000000021033e97,你真的不能再搭机能风了,reject,unrelated,black,white,unclear,Unclear,unclear,0,Unclear,Unclear,False,机能风,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6974594d000000001a034f55-09,6974594d000000001a034f55,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6974594d000000001a034f55\image_09.webp,#机能风穿搭,GRP-XHS-6974594d000000001a034f55,早秋｜中性风穿搭合集,use,multi_panel_outfit,white,black,matte cotton | plaid fabric | sweatshirt knit,Urban_Commute,medium,1,None,Oversized,False,穿搭,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,multi_panel_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,white,matte cotton | plaid fabric | sweatshirt knit,Urban_Commute,none,2026-06-11
GRP-XHS-697744de000000002103eb17-05,697744de000000002103eb17,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\697744de000000002103eb17\image_05.webp,#机能风穿搭,GRP-XHS-697744de000000002103eb17,不卡建模的男生穿搭合集,use,full_body_outfit,black,none,matte fabric | wool-like | structured,Urban_Commute,medium,2,None,Oversized,False,穿搭,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,matte fabric | wool-like | structured,Urban_Commute,none,2026-06-11
GRP-XHS-69870ff70000000009039a7b-03,69870ff70000000009039a7b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69870ff70000000009039a7b\image_03.webp,#Gorpcore,GRP-XHS-69870ff70000000009039a7b,攀岩传奇| 真正的攀登是与岩壁的对话,reject,text_screenshot,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_screenshot.,none,0.0,1.0,0.65,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_screenshot,"Rejected in review: Node B image curation category is text_screenshot, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-69870ff70000000009039a7b-04,69870ff70000000009039a7b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69870ff70000000009039a7b\image_04.webp,#Gorpcore,GRP-XHS-69870ff70000000009039a7b,攀岩传奇| 真正的攀登是与岩壁的对话,reject,text_overlay_outfit,white,none,unclear,Outdoor,unclear,0,Unclear,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.0,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-69870ff70000000009039a7b-09,69870ff70000000009039a7b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\69870ff70000000009039a7b\image_09.webp,#Gorpcore,GRP-XHS-69870ff70000000009039a7b,攀岩传奇| 真正的攀登是与岩壁的对话,review,half_body_outfit,black,gray,technical fabric | shell material,Urban_Commute,medium,2,Exposed,Regular,False,,,neutral,0.0,,,,,0.9,none,none,none,0.6,0.7,0.63,True,high_text_overlay | final_confidence_below_0.70 | node_b_review_status,Codex assisted human review,revise,half_body_outfit,Accepted with revision: ambiguous model status but visible technical outfit is usable.,black,technical fabric | shell material,Urban_Commute,none,2026-06-11
GRP-XHS-69899818000000000b012092-04,69899818000000000b012092,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69899818000000000b012092\image_04.webp,#机能风穿搭,GRP-XHS-69899818000000000b012092,亚比穿搭/失落后花园,use,full_body_outfit,black,none,matte nylon | leather-like | technical fabric,Fashion_Street,medium,0,Unclear,Oversized,False,穿搭,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,matte nylon | leather-like | technical fabric,Fashion_Street,none,2026-06-11
GRP-XHS-69899818000000000b012092-05,69899818000000000b012092,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69899818000000000b012092\image_05.webp,#机能风穿搭,GRP-XHS-69899818000000000b012092,亚比穿搭/失落后花园,use,full_body_outfit,black,white,leather | denim | nylon | fleece,Urban_Commute,medium,2,Exposed,Regular,False,穿搭,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,leather | denim | nylon | fleece,Urban_Commute,none,2026-06-11
GRP-XHS-69899818000000000b012092-07,69899818000000000b012092,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69899818000000000b012092\image_07.webp,#机能风穿搭,GRP-XHS-69899818000000000b012092,亚比穿搭/失落后花园,use,full_body_outfit,black,gray,leather | plaid fabric | mesh | nylon,Urban_Commute,medium,2,Exposed,Regular,False,穿搭,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.95,0.836,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,leather | plaid fabric | mesh | nylon,Urban_Commute,none,2026-06-11
GRP-XHS-698c2730000000001a029b8f-01,698c2730000000001a029b8f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\698c2730000000001a029b8f\image_01.webp,#Gorpcore,GRP-XHS-698c2730000000001a029b8f,🇨🇦加拿大小狗狗火在巴西🇧🇷,reject,full_body_outfit,black,white,wool | formal fabric,Urban_Commute,medium,0,None,Regular,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/full_body_outfit.,none,0.0,0.8,0.6,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,full_body_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-698f2ffe000000000e00e50f-07,698f2ffe000000000e00e50f,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\698f2ffe000000000e00e50f\image_07.webp,#Gorpcore,GRP-XHS-698f2ffe000000000e00e50f,早春徒步封神｜这件紫冲直接焊我身上 ️,reject,product_marketing,purple,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,紫 | 徒步,,neutral,0.0,紫,,,徒步,0.57,visual_rejected_or_non_outfit | color_text_visual_mismatch,Node B status/category is reject/product_marketing. | Text color terms (紫) do not match primary color (purple).,none,0.0,0.95,0.5415,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-699711bb000000000a03109c-01,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_01.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,review,multi_panel_outfit,gray,yellow,ripstop | waterproof | technical fabric | nylon,Outdoor,medium,4,Exposed,Loose,False,,,neutral,0.0,,,,,1.0,none,none,none,0.85,0.7,0.7,True,node_b_review_status,Codex assisted human review,revise,multi_panel_outfit,Accepted with revision: ambiguous model status but visible technical outfit is usable.,gray,ripstop | waterproof | technical fabric | nylon,Outdoor,none,2026-06-11
GRP-XHS-699711bb000000000a03109c-04,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_04.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,use,full_body_outfit,black,none,denim | matte finish | cuffed hem,Urban_Commute,medium,2,Unclear,Regular,False,,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,denim | matte finish | cuffed hem,Urban_Commute,none,2026-06-11
GRP-XHS-699711bb000000000a03109c-05,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_05.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,reject,product_marketing,black,none,leather | synthetic | rubber sole,Unclear,medium,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.1,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-699711bb000000000a03109c-06,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_06.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,use,half_body_outfit,white,none,knit | wool-like | soft texture,Urban_Commute,medium,0,None,Oversized,False,,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,half_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,white,knit | wool-like | soft texture,Urban_Commute,none,2026-06-11
GRP-XHS-699711bb000000000a03109c-07,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_07.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,reject,product_marketing,yellow,none,nylon | ribbed,Unclear,lightweight,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-699711bb000000000a03109c-08,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_08.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,reject,product_marketing,yellow,none,leather-like | synthetic | waterproof | durable,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.6175,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-699711bb000000000a03109c-09,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_09.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,reject,product_marketing,white,none,waterproof | durable | matte fabric,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.6175,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-699711bb000000000a03109c-10,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_10.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,reject,product_marketing,black,none,leather-like | synthetic | waterproof,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.6175,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-699711bb000000000a03109c-11,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_11.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,reject,unrelated,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-699711bb000000000a03109c-12,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_12.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,reject,detail_closeup,black,none,mesh | leather-like,Unclear,lightweight,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/detail_closeup.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,detail_closeup,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-699711bb000000000a03109c-13,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_13.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,reject,unrelated,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-699711bb000000000a03109c-14,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_14.webp,#机能风穿搭,GRP-XHS-699711bb000000000a03109c,大家蹲的200r终末地男管理员cos自搭来啦,reject,detail_closeup,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/detail_closeup.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,detail_closeup,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
