Image_ID,note_id,image_path,run_status,Curation_Status,Image_Category,Reject_Reason,Body_Coverage,Text_Overlay_Level,Outfit_Count,Main_Subject_Visibility,Gorpcore_Relevance,Confidence
GRP-XHS-68fd74df000000000301809d-05,68fd74df000000000301809d,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68fd74df000000000301809d\image_05.webp,annotated,use,multi_panel_outfit,none,full_body,low,1,clear,0.95,0.98
GRP-XHS-699abcd6000000000a02f96f-01,699abcd6000000000a02f96f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699abcd6000000000a02f96f\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,none,6,clear,0.85,0.95
GRP-XHS-699abcd6000000000a02f96f-02,699abcd6000000000a02f96f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699abcd6000000000a02f96f\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.95
GRP-XHS-699abcd6000000000a02f96f-03,699abcd6000000000a02f96f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699abcd6000000000a02f96f\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
GRP-XHS-699abcd6000000000a02f96f-04,699abcd6000000000a02f96f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699abcd6000000000a02f96f\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.95
GRP-XHS-699abcd6000000000a02f96f-05,699abcd6000000000a02f96f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699abcd6000000000a02f96f\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.6,0.9
GRP-XHS-699abcd6000000000a02f96f-07,699abcd6000000000a02f96f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699abcd6000000000a02f96f\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-697069960000000021033e97-01,697069960000000021033e97,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\697069960000000021033e97\image_01.webp,annotated,reject,unrelated,unrelated,full_body,none,1,clear,0.0,0.95
GRP-XHS-69f9cb9c000000003501f293-01,69f9cb9c000000003501f293,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f9cb9c000000003501f293\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,none,6,clear,0.7,0.9
GRP-XHS-69f9cb9c000000003501f293-06,69f9cb9c000000003501f293,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f9cb9c000000003501f293\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.95
GRP-XHS-69f9cb9c000000003501f293-07,69f9cb9c000000003501f293,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f9cb9c000000003501f293\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.95
GRP-XHS-694fc9a7000000001e002664-01,694fc9a7000000001e002664,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\694fc9a7000000001e002664\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,none,4,clear,0.95,0.98
GRP-XHS-694fc9a7000000001e002664-03,694fc9a7000000001e002664,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\694fc9a7000000001e002664\image_03.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.95,0.98
GRP-XHS-694fc9a7000000001e002664-04,694fc9a7000000001e002664,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\694fc9a7000000001e002664\image_04.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.6,0.9
GRP-XHS-694fc9a7000000001e002664-06,694fc9a7000000001e002664,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\694fc9a7000000001e002664\image_06.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.95,0.98
GRP-XHS-694fc9a7000000001e002664-08,694fc9a7000000001e002664,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\694fc9a7000000001e002664\image_08.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.85,0.95
GRP-XHS-694fc9a7000000001e002664-09,694fc9a7000000001e002664,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\694fc9a7000000001e002664\image_09.webp,annotated,use,full_body_outfit,none,full_body,low,2,clear,0.95,0.98
GRP-XHS-694fc9a7000000001e002664-10,694fc9a7000000001e002664,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\694fc9a7000000001e002664\image_10.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.9,0.95
GRP-XHS-694fc9a7000000001e002664-11,694fc9a7000000001e002664,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\694fc9a7000000001e002664\image_11.webp,annotated,use,full_body_outfit,none,full_body,low,25,clear,0.7,0.8
GRP-XHS-694fc9a7000000001e002664-13,694fc9a7000000001e002664,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\694fc9a7000000001e002664\image_13.webp,annotated,reject,product_marketing,product_only,none,none,0,none,0.0,0.95
GRP-XHS-694fc9a7000000001e002664-14,694fc9a7000000001e002664,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\694fc9a7000000001e002664\image_14.webp,annotated,reject,unrelated,no_visible_outfit,none,none,0,none,0.0,0.95
GRP-XHS-6a0d0a090000000007028349-01,6a0d0a090000000007028349,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0d0a090000000007028349\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,low,3,clear,0.85,0.95
GRP-XHS-6a0d0a090000000007028349-02,6a0d0a090000000007028349,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0d0a090000000007028349\image_02.webp,annotated,reject,full_body_outfit,unrelated,full_body,none,1,clear,0.0,0.9
GRP-XHS-69899818000000000b012092-01,69899818000000000b012092,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69899818000000000b012092\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,none,6,clear,0.7,0.9
GRP-XHS-69899818000000000b012092-03,69899818000000000b012092,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69899818000000000b012092\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.6,0.9
GRP-XHS-69899818000000000b012092-04,69899818000000000b012092,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69899818000000000b012092\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-69899818000000000b012092-05,69899818000000000b012092,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69899818000000000b012092\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.9
GRP-XHS-69899818000000000b012092-07,69899818000000000b012092,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69899818000000000b012092\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.3,0.95
GRP-XHS-6a0d89520000000008000efe-01,6a0d89520000000008000efe,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0d89520000000008000efe\image_01.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.3,0.85
GRP-XHS-68b2d492000000001d011b65-01,68b2d492000000001d011b65,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b2d492000000001d011b65\image_01.webp,annotated,reject,full_body_outfit,unrelated,full_body,none,1,clear,0.0,0.9
GRP-XHS-68b2d492000000001d011b65-02,68b2d492000000001d011b65,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b2d492000000001d011b65\image_02.webp,annotated,reject,full_body_outfit,unrelated,full_body,none,1,clear,0.0,0.95
GRP-XHS-68b2d492000000001d011b65-03,68b2d492000000001d011b65,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b2d492000000001d011b65\image_03.webp,annotated,reject,unrelated,unrelated,full_body,none,1,clear,0.0,0.95
GRP-XHS-68b2d492000000001d011b65-05,68b2d492000000001d011b65,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b2d492000000001d011b65\image_05.webp,annotated,reject,unrelated,unrelated,full_body,low,2,clear,0.0,0.9
GRP-XHS-68b2d492000000001d011b65-06,68b2d492000000001d011b65,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b2d492000000001d011b65\image_06.webp,annotated,reject,text_overlay_outfit,product_only,full_body,high,4,clear,0.0,0.9
GRP-XHS-6a0350d70000000035022db1-01,6a0350d70000000035022db1,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0350d70000000035022db1\image_01.webp,annotated,use,full_body_outfit,none,full_body,low,4,clear,0.75,0.9
GRP-XHS-6a1051f400000000350245b0-01,6a1051f400000000350245b0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a1051f400000000350245b0\image_01.webp,annotated,reject,product_marketing,product_only,none,none,0,none,0.0,0.95
GRP-XHS-692ea7bd000000001e004b33-01,692ea7bd000000001e004b33,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\692ea7bd000000001e004b33\image_01.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.85,0.9
GRP-XHS-692ea7bd000000001e004b33-02,692ea7bd000000001e004b33,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\692ea7bd000000001e004b33\image_02.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.8,0.95
GRP-XHS-692ea7bd000000001e004b33-03,692ea7bd000000001e004b33,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\692ea7bd000000001e004b33\image_03.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.65,0.9
GRP-XHS-692ea7bd000000001e004b33-04,692ea7bd000000001e004b33,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\692ea7bd000000001e004b33\image_04.webp,annotated,use,half_body_outfit,none,upper_body,none,1,clear,0.6,0.9
GRP-XHS-6a0d697a0000000006021dff-01,6a0d697a0000000006021dff,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0d697a0000000006021dff\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a0d697a0000000006021dff-02,6a0d697a0000000006021dff,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0d697a0000000006021dff\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.8,0.95
GRP-XHS-68b3af14000000001d02724a-01,68b3af14000000001d02724a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b3af14000000001d02724a\image_01.webp,annotated,use,full_body_outfit,none,full_body,low,1,clear,0.85,0.9
GRP-XHS-68b3af14000000001d02724a-02,68b3af14000000001d02724a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b3af14000000001d02724a\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-68b3af14000000001d02724a-03,68b3af14000000001d02724a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b3af14000000001d02724a\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-68b3af14000000001d02724a-04,68b3af14000000001d02724a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b3af14000000001d02724a\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.9
GRP-XHS-68b3af14000000001d02724a-05,68b3af14000000001d02724a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b3af14000000001d02724a\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
GRP-XHS-68b3af14000000001d02724a-06,68b3af14000000001d02724a,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b3af14000000001d02724a\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.65,0.9
GRP-XHS-68d00161000000001300b472-01,68d00161000000001300b472,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68d00161000000001300b472\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,2,clear,0.85,0.9
GRP-XHS-68d00161000000001300b472-02,68d00161000000001300b472,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68d00161000000001300b472\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,9,clear,0.85,0.9
GRP-XHS-68d00161000000001300b472-03,68d00161000000001300b472,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68d00161000000001300b472\image_03.webp,annotated,use,half_body_outfit,none,upper_body,none,3,clear,0.85,0.9
GRP-XHS-68d00161000000001300b472-04,68d00161000000001300b472,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68d00161000000001300b472\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,2,clear,0.85,0.9
GRP-XHS-68d00161000000001300b472-05,68d00161000000001300b472,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68d00161000000001300b472\image_05.webp,annotated,use,full_body_outfit,none,full_body,low,6,clear,0.85,0.9
GRP-XHS-68d00161000000001300b472-06,68d00161000000001300b472,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68d00161000000001300b472\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,2,clear,0.7,0.85
GRP-XHS-68d00161000000001300b472-07,68d00161000000001300b472,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68d00161000000001300b472\image_07.webp,annotated,use,full_body_outfit,none,full_body,none,10,clear,0.85,0.9
GRP-XHS-6a043518000000000702172d-01,6a043518000000000702172d,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a043518000000000702172d\image_01.webp,annotated,reject,multi_panel_outfit,product_only,full_body,none,6,clear,0.0,0.9
GRP-XHS-6a0fc668000000003501e727-01,6a0fc668000000003501e727,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0fc668000000003501e727\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a0fc668000000003501e727-02,6a0fc668000000003501e727,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0fc668000000003501e727\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-6a0fc668000000003501e727-03,6a0fc668000000003501e727,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0fc668000000003501e727\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a0fc668000000003501e727-04,6a0fc668000000003501e727,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0fc668000000003501e727\image_04.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.4,0.9
GRP-XHS-6a0fc668000000003501e727-05,6a0fc668000000003501e727,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0fc668000000003501e727\image_05.webp,annotated,use,half_body_outfit,none,upper_body,none,1,clear,0.6,0.9
GRP-XHS-6a0fc668000000003501e727-06,6a0fc668000000003501e727,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0fc668000000003501e727\image_06.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.4,0.9
GRP-XHS-69de0324000000001d01e1d2-01,69de0324000000001d01e1d2,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69de0324000000001d01e1d2\image_01.webp,annotated,use,multi_panel_outfit,none,full_body,low,10,clear,0.85,0.9
GRP-XHS-69de0324000000001d01e1d2-02,69de0324000000001d01e1d2,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69de0324000000001d01e1d2\image_02.webp,annotated,use,full_body_outfit,none,full_body,low,5,clear,0.7,0.9
GRP-XHS-69de0324000000001d01e1d2-03,69de0324000000001d01e1d2,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69de0324000000001d01e1d2\image_03.webp,annotated,use,multi_panel_outfit,none,full_body,low,5,clear,0.9,0.95
GRP-XHS-6a0ecefd000000000803f6ee-01,6a0ecefd000000000803f6ee,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0ecefd000000000803f6ee\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.8,0.95
GRP-XHS-6a0ecefd000000000803f6ee-02,6a0ecefd000000000803f6ee,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0ecefd000000000803f6ee\image_02.webp,annotated,reject,product_marketing,product_only,none,low,1,clear,0.3,0.9
GRP-XHS-6a0ecefd000000000803f6ee-03,6a0ecefd000000000803f6ee,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0ecefd000000000803f6ee\image_03.webp,annotated,reject,product_marketing,product_only,none,none,1,unclear,0.3,0.8
GRP-XHS-6a1039c0000000003502da2e-01,6a1039c0000000003502da2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a1039c0000000003502da2e\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.75,0.9
GRP-XHS-6a1039c0000000003502da2e-02,6a1039c0000000003502da2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a1039c0000000003502da2e\image_02.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-6a1039c0000000003502da2e-03,6a1039c0000000003502da2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a1039c0000000003502da2e\image_03.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.85,0.95
GRP-XHS-6a1039c0000000003502da2e-05,6a1039c0000000003502da2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a1039c0000000003502da2e\image_05.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.9
GRP-XHS-6a0faa9b0000000006034d9d-01,6a0faa9b0000000006034d9d,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0faa9b0000000006034d9d\image_01.webp,annotated,use,full_body_outfit,none,full_body,none,1,clear,0.7,0.95
GRP-XHS-699711bb000000000a03109c-01,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_01.webp,annotated,review,multi_panel_outfit,none,full_body,low,3,clear,0.85,0.7
GRP-XHS-699711bb000000000a03109c-02,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_02.webp,annotated,use,full_body_outfit,none,full_body,medium,1,clear,0.75,0.9
GRP-XHS-699711bb000000000a03109c-03,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_03.webp,annotated,use,half_body_outfit,none,upper_body,medium,1,clear,0.9,0.95
GRP-XHS-699711bb000000000a03109c-04,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_04.webp,annotated,use,full_body_outfit,none,full_body,medium,1,clear,0.3,0.9
GRP-XHS-699711bb000000000a03109c-05,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_05.webp,annotated,reject,product_marketing,product_only,none,none,0,clear,0.1,0.95
GRP-XHS-699711bb000000000a03109c-06,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_06.webp,annotated,use,half_body_outfit,none,upper_body,low,1,clear,0.3,0.9
GRP-XHS-699711bb000000000a03109c-07,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_07.webp,annotated,reject,product_marketing,product_only,none,medium,0,unclear,0.0,0.95
GRP-XHS-699711bb000000000a03109c-08,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_08.webp,annotated,reject,product_marketing,product_only,none,high,0,none,0.0,0.95
GRP-XHS-699711bb000000000a03109c-09,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_09.webp,annotated,reject,product_marketing,product_only,none,high,0,unclear,0.0,0.95
GRP-XHS-699711bb000000000a03109c-10,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_10.webp,annotated,reject,product_marketing,product_only,none,high,0,none,0.0,0.95
GRP-XHS-699711bb000000000a03109c-11,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_11.webp,annotated,reject,unrelated,no_visible_outfit,none,medium,0,none,0.0,0.95
GRP-XHS-699711bb000000000a03109c-12,699711bb000000000a03109c,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\699711bb000000000a03109c\image_12.webp,annotated,reject,detail_closeup,no_visible_outfit,partial_detail,medium,0,clear,0.0,0.95
